Codibge7;acidente;homicidio;suicidio;indeterminado;veiculos;h_legal
2900405;0;1;2;1;1;0
2906824;2;0;0;2;7;0
3539103;2;2;0;3;2;0
2925253;1;2;1;0;4;0
2311900;2;5;0;0;3;0
2907905;1;1;0;0;2;0
5106372;0;1;1;0;3;0
2310803;2;0;0;0;5;0
4215505;3;4;0;0;10;0
5200100;0;3;0;0;19;0
5206404;3;0;3;0;4;0
2608206;0;5;0;0;3;0
3514908;0;0;0;0;9;0
4127205;0;1;2;0;7;0
2912301;0;0;1;1;0;0
3203130;2;5;0;1;11;0
2608008;3;5;1;0;5;0
3169000;1;4;0;0;6;0
2802809;0;0;1;0;3;0
2412609;1;0;0;0;2;0
1501006;0;1;0;0;0;0
4315503;1;1;2;1;2;0
1100940;2;12;0;0;5;0
3142700;3;2;0;0;0;0
4102901;3;4;1;0;7;0
4106209;0;2;0;0;5;0
2104552;0;4;0;0;4;0
2930808;1;1;0;1;2;0
4312658;2;0;0;0;5;0
1702554;0;6;3;0;8;0
3151701;2;1;1;0;2;0
2901155;0;3;0;0;4;0
2104602;0;0;1;1;5;0
2608453;0;2;0;1;3;0
2920205;2;0;2;1;0;0
4212106;1;1;1;1;5;0
2903508;0;4;0;0;11;0
1101492;0;3;0;2;6;0
2616001;0;3;1;0;3;0
2516300;1;1;0;0;1;0
4115606;0;8;2;0;10;0
4213500;1;2;0;0;2;0
1200708;1;1;0;0;1;0
4211207;0;1;1;0;1;0
2931053;1;0;0;1;1;0
3138609;0;1;0;0;2;0
4308904;2;0;4;0;4;0
2300408;1;7;2;0;2;0
2504900;3;0;0;0;8;0
3528007;1;2;1;3;1;0
2921401;0;1;0;0;0;0
3512308;0;1;0;0;2;0
1505403;0;3;0;1;5;0
4106308;2;3;1;0;7;0
4107603;2;2;1;0;5;0
1300102;0;1;0;0;3;0
1501451;1;0;0;0;4;0
4212908;2;1;2;0;9;0
4211751;1;0;0;0;1;0
1301506;3;0;3;2;1;0
4121406;0;1;1;0;10;0
2804003;0;6;0;0;8;0
4101903;2;4;1;0;4;0
2300705;1;4;0;0;6;0
4319406;0;1;5;1;5;0
3532405;2;6;1;1;3;0
2923357;0;0;0;0;0;0
5006002;2;10;0;0;11;0
1400050;1;2;0;0;6;0
2200202;0;1;3;0;6;0
2932606;2;1;0;0;1;0
2917805;1;5;1;1;1;0
2931301;0;0;0;0;0;0
2801702;0;3;0;1;7;0
2929602;0;4;0;0;2;0
3304110;2;7;0;0;4;0
2101301;1;0;0;1;3;0
3508801;3;1;0;1;0;0
4321105;2;2;1;2;3;0
4104402;2;1;2;0;4;0
2308609;2;4;0;0;3;0
3131158;1;4;1;0;1;0
2922706;0;3;0;1;1;0
4300109;6;1;5;2;5;0
2910859;2;0;0;2;3;0
2303402;3;0;4;1;5;0
2503506;0;1;0;0;2;0
2801009;0;3;0;2;4;0
5204409;0;7;1;0;4;0
4127403;2;2;2;1;6;0
2507705;3;2;0;0;3;0
1600535;2;8;0;0;5;0
2313351;2;2;1;0;1;0
3501152;0;0;1;0;3;0
1100346;0;1;1;0;7;0
2800506;0;6;0;0;5;0
2803302;0;4;0;0;4;0
1508050;0;0;0;0;0;0
2502508;2;8;1;0;0;0
1507102;0;3;2;0;0;0
2908705;0;0;1;1;0;0
2605152;1;2;0;1;0;0
4217501;0;2;2;0;1;0
4105201;1;4;1;3;5;0
1507979;1;1;0;1;0;0
3137007;0;2;1;1;2;0
2924207;1;5;0;0;0;0
2507101;0;3;1;0;1;0
2613800;0;2;0;0;4;0
2932457;0;0;0;0;1;0
2111805;0;1;1;0;2;0
2307254;0;9;4;0;5;0
2912400;0;2;1;0;0;0
2907608;1;3;0;0;4;0
2511905;6;6;0;1;2;0
3202207;4;12;2;2;24;0
1100056;3;7;4;1;4;0
2931806;0;2;0;0;5;0
1600402;2;3;1;0;4;0
2512002;1;3;3;0;2;0
5005681;0;4;1;0;1;0
3114501;0;1;4;0;3;0
4114401;5;3;3;0;3;0
3530201;1;1;1;0;2;0
2302909;0;3;0;0;9;0
2900207;1;5;1;1;16;0
2909208;1;4;2;1;4;0
2304236;1;0;1;0;7;0
2901601;0;0;0;1;0;0
4309001;1;1;1;0;2;0
2700706;0;5;1;0;1;0
2701704;1;10;0;0;3;0
4212809;0;0;1;0;0;0
1304237;0;0;0;2;0;0
3502754;1;4;2;0;15;0
5220405;2;2;1;3;5;0
3154309;0;5;0;1;4;0
4121208;0;2;1;1;5;1
2501906;0;0;1;0;5;0
2919702;0;3;0;0;1;0
1304302;1;4;1;1;3;0
4200101;0;2;0;0;1;0
2603504;1;3;0;0;1;0
3155801;1;3;1;0;3;0
3108305;1;1;0;0;1;0
5217708;0;5;0;2;4;0
5107305;3;5;2;1;9;0
3134608;4;1;1;5;6;0
1100403;1;13;0;0;5;0
2200509;2;3;2;1;4;0
1506351;4;4;3;2;1;0
5008008;4;5;1;0;3;0
3137502;1;2;4;0;5;0
2109270;0;0;0;1;3;0
2312106;1;5;2;2;3;0
2806008;1;1;0;0;8;0
2604908;0;5;2;0;5;0
2706802;5;8;0;0;6;0
1506583;1;2;0;0;7;0
3524600;2;0;1;0;7;0
1200385;1;4;1;0;1;0
2905305;0;1;0;0;2;0
2500809;3;1;0;1;4;0
3150802;0;2;3;1;2;0
2111078;0;1;0;0;4;0
4105706;3;0;3;0;4;0
3108008;0;0;0;0;0;0
2701605;1;5;0;0;1;0
2702553;1;5;0;0;4;0
3148608;3;5;0;2;6;0
4217808;1;2;2;0;4;0
3500501;1;1;2;0;4;0
2912202;0;2;0;1;3;0
4208807;5;0;2;0;3;0
3556800;1;2;0;0;3;0
4101002;2;4;1;0;8;0
2301851;3;8;0;0;3;0
2904852;2;3;2;1;2;0
4206900;6;0;3;0;12;0
3159902;0;1;0;0;5;0
3161007;0;0;0;0;2;0
3512001;2;0;1;0;0;0
2919926;1;3;1;3;2;0
3540903;0;3;0;0;8;0
2108801;0;1;0;0;1;0
3535606;6;2;0;5;24;0
5209705;0;1;1;0;0;0
5205513;0;6;0;2;7;0
3115102;1;0;1;0;7;0
2604700;0;7;1;0;5;0
2700201;0;6;0;0;2;0
3304409;3;3;3;0;1;0
3301207;1;1;0;1;1;0
2111607;1;0;0;0;7;0
2104404;0;1;0;1;2;0
3138807;1;0;1;1;8;0
5106232;0;2;0;0;2;0
3305406;0;1;3;2;7;0
1302801;1;1;0;0;0;0
3144706;0;0;1;4;3;0
3204351;4;0;1;0;6;0
3510302;2;2;1;0;5;0
3511409;1;0;0;1;5;0
2208809;0;1;0;0;3;0
2107902;0;5;1;1;1;0
2512705;4;2;1;0;5;0
2600203;3;2;2;3;3;0
2106300;0;0;0;1;1;0
2313955;2;4;1;0;5;0
5107008;1;4;4;0;8;0
2103174;0;0;2;1;1;0
3140902;2;3;0;2;6;0
2910750;0;0;0;2;0;0
2313005;1;3;0;0;5;0
4310330;3;3;2;0;3;0
2208205;4;0;1;1;4;0
3104502;0;3;3;0;2;0
5107701;1;1;0;0;5;0
2406106;7;0;1;0;6;0
1506161;1;3;4;1;7;1
3132107;1;4;1;2;2;0
2901908;4;4;1;0;3;0
2104099;0;0;0;1;0;0
3304102;2;3;0;0;2;0
1503044;2;6;1;0;5;0
2107100;1;0;0;0;2;0
2110401;2;1;0;0;5;0
3535804;0;0;0;4;1;0
5103007;1;3;0;0;8;0
1304401;1;0;0;0;0;0
2913101;0;4;1;0;1;0
2101509;4;0;0;1;4;0
3203502;5;3;3;1;5;0
3521705;2;4;2;0;3;0
2306702;1;8;0;1;2;0
3517505;2;0;0;2;2;0
2908309;0;2;0;0;3;0
2703304;4;7;0;1;1;0
3117504;1;0;1;0;0;0
4212205;4;1;0;2;7;0
3302809;0;3;0;0;1;0
3124005;0;5;2;0;6;0
2924306;1;1;0;3;4;0
2903805;1;1;2;2;0;0
1302306;0;0;0;0;0;0
2111763;0;1;1;0;0;0
3517604;3;4;0;2;3;0
3511003;1;2;0;0;3;0
1300144;5;4;1;3;9;0
2500601;0;8;0;0;7;0
2205201;0;0;0;1;6;0
4106803;2;2;2;0;0;0
3523503;0;0;2;1;4;0
3169703;0;0;0;0;1;0
2108009;2;1;0;0;10;0
2609154;2;4;1;1;6;0
2307635;3;0;0;2;8;0
5107875;2;4;0;1;6;0
2930303;1;3;0;0;3;0
3204203;2;3;2;0;3;0
2917201;0;0;1;3;4;0
4218301;3;2;1;1;3;0
2210409;1;0;3;1;4;0
3159803;3;1;1;0;4;0
4205704;2;0;0;0;4;0
1303601;3;1;1;2;0;0
2908101;0;1;0;0;1;0
2601052;0;8;0;2;1;0
1303502;1;2;0;1;0;0
3131208;0;3;0;5;3;0
2932804;0;2;0;1;2;0
5103304;2;8;0;1;5;0
2506806;1;3;0;0;2;0
2613404;6;9;0;2;1;0
2500700;0;2;1;0;0;0
2511400;1;1;0;0;4;0
2616209;0;6;0;1;8;0
2704104;1;3;0;0;3;0
3543006;4;1;1;0;3;0
1303007;0;0;0;0;0;0
1502772;2;8;2;0;4;0
3167608;0;1;2;2;3;0
5201702;1;3;2;0;8;0
3104908;2;0;2;0;5;0
2614006;1;1;0;0;2;0
2202604;1;0;3;1;2;0
2102507;0;1;0;0;0;1
4313060;1;1;2;0;4;0
2303105;3;0;0;1;6;0
4309605;1;1;6;0;5;0
2606507;1;3;1;2;1;0
2504405;2;2;1;0;2;0
2305357;0;1;0;0;4;0
3203700;3;5;1;0;8;0
1400209;1;5;2;0;6;0
5204904;1;6;1;3;8;0
4126306;0;2;2;0;4;0
1708205;0;2;2;0;6;0
2929255;1;2;1;0;7;0
4206306;0;0;8;0;0;0
3536208;9;4;3;3;33;0
2104008;3;5;2;0;1;0
4126603;1;1;3;0;6;0
5210901;3;2;1;0;3;0
5107800;3;4;1;2;6;0
4301305;2;1;2;0;3;0
3100906;0;5;0;0;2;0
3101904;3;2;0;1;6;0
3542404;1;3;1;0;4;0
2102606;1;1;0;1;4;0
2804409;3;13;1;2;4;0
4104501;4;0;3;1;3;0
3508702;0;1;1;2;2;0
2916807;2;0;0;0;2;0
3508009;3;1;4;0;3;0
2303303;0;1;2;1;3;0
2603900;1;3;1;0;3;0
3153400;1;0;4;0;2;0
1100064;1;0;0;1;6;0
2107407;0;4;0;0;6;0
2904704;0;12;1;0;4;0
5004601;5;13;1;0;18;0
2306504;1;4;1;0;3;0
5101407;3;7;2;2;6;0
2310852;1;2;0;1;8;0
3128303;1;2;5;0;2;0
3526001;0;2;1;3;3;0
2303600;1;1;3;0;3;0
2931202;3;1;0;0;3;0
5102702;3;2;0;0;6;0
2107605;1;2;0;0;2;0
3139201;0;5;1;0;2;0
4301008;4;1;3;4;2;0
2313757;3;2;0;0;1;0
2603108;1;5;2;0;11;0
3146305;0;4;0;0;6;0
2501005;2;1;0;2;4;0
5007406;3;5;0;0;4;0
4101200;2;4;0;2;0;0
4124400;0;2;1;0;5;0
2306603;5;0;3;1;4;0
2704401;4;3;1;0;3;0
2303956;2;6;1;0;3;0
5218904;1;0;0;0;2;0
3531506;0;3;0;1;4;0
2912905;0;5;0;0;1;0
2112233;1;2;1;1;2;0
2929701;2;5;1;0;1;0
5107107;0;3;1;0;2;0
2304301;5;1;2;1;5;0
2709103;2;10;0;0;2;0
5003801;1;1;2;1;3;0
4313201;0;0;1;1;4;0
2927507;6;6;0;4;8;0
2202000;2;1;0;0;4;0
1304104;4;1;0;0;0;0
2607000;0;1;0;0;2;0
2501302;0;3;0;0;2;0
5220603;0;0;0;0;1;0
2514503;1;2;1;0;4;0
2920700;1;6;1;0;3;0
1707009;3;5;1;1;5;0
3170909;0;0;0;0;1;0
3205036;3;6;0;1;6;0
3122009;1;2;0;4;8;0
2107357;0;1;0;1;5;0
5212204;0;0;0;0;6;0
2106326;0;0;0;0;3;0
2611705;0;2;0;1;1;0
4104659;2;1;1;0;3;0
3533007;0;3;2;0;5;0
3526100;8;2;0;0;8;0
4320909;1;0;6;0;5;0
4318101;0;0;0;3;0;0
5106307;3;6;1;0;8;0
4128500;2;4;0;0;9;0
4310009;2;1;2;1;3;0
3111101;2;0;1;2;6;0
2305209;0;0;0;1;6;0
2920106;2;3;0;0;1;0
2707503;2;7;0;0;1;0
4127502;6;1;4;0;24;0
2806206;1;4;0;1;4;0
2700102;0;3;0;0;10;0
3147303;2;1;2;0;2;0
2805802;3;4;1;1;1;0
3540754;0;1;1;2;2;0
2311504;4;5;0;1;2;0
1506559;0;0;1;0;6;0
2311702;0;2;1;0;3;0
4316006;0;1;2;1;4;0
2210003;1;0;0;2;4;0
3137809;3;0;1;0;2;0
2301950;2;2;2;3;0;0
2402303;2;14;1;0;4;0
4311205;0;2;6;3;10;0
5002209;1;1;3;0;0;0
2603801;1;1;2;0;4;0
3105905;0;1;1;0;3;0
2904753;0;1;0;2;0;0
3137700;0;2;2;0;1;0
5005202;1;0;0;0;0;0
3142809;0;2;0;2;11;0
5106257;3;3;3;1;13;0
5002951;2;3;1;0;5;0
4105409;0;5;4;1;12;0
2500403;1;10;1;0;1;0
3544251;3;3;0;0;2;0
5003256;1;0;2;0;4;0
2108900;2;1;1;0;5;0
3507100;0;4;0;0;4;0
3171006;1;1;0;1;1;0
2932101;1;0;1;2;3;0
2313807;0;5;2;0;0;0
1100809;1;1;1;1;6;0
4114104;1;1;2;0;5;0
2207801;2;3;1;2;7;0
3162955;0;3;0;0;1;0
3139300;3;6;0;3;1;0
2911600;0;2;0;1;1;0
4215703;1;0;1;0;2;0
3301108;1;8;0;0;4;0
2932705;1;10;1;0;5;0
5001904;1;2;1;0;7;0
4314605;1;1;1;2;3;0
4120804;1;6;0;1;4;0
3517703;0;1;1;2;2;0
1100148;0;4;3;0;2;0
4310801;6;1;2;0;3;0
3527405;1;0;3;0;0;0
2917102;0;16;1;0;1;0
2111003;0;1;0;0;1;0
2311264;2;5;0;1;1;0
3540002;0;0;0;0;3;0
2505105;3;2;0;0;5;0
2801405;0;4;0;0;4;0
3114204;2;1;6;0;1;0
2931004;1;0;1;0;3;0
2702108;0;9;0;0;2;0
2202307;1;1;0;1;8;0
2303006;4;6;1;1;3;0
3521408;1;1;1;0;1;0
2909604;3;13;2;2;1;0
2800209;0;5;1;0;1;0
2902609;1;3;0;4;1;0
3113701;1;3;1;0;4;0
2108108;2;5;1;0;2;0
3149903;1;1;7;0;10;0
2107704;1;2;1;0;4;0
4319000;2;1;7;1;2;0
2924603;3;7;0;0;2;0
2604502;0;4;2;0;1;0
2211209;1;1;0;0;9;0
2111409;1;0;0;0;0;0
1504950;0;4;1;1;1;0
1200450;1;3;1;2;3;0
1506302;4;3;0;0;3;0
2109502;0;4;0;0;2;0
2916005;3;7;2;2;1;0
4219002;1;0;4;0;3;0
2610400;1;6;4;0;6;0
5201306;0;0;0;0;0;0
3304151;0;1;0;1;6;0
3147204;2;1;2;0;2;0
3305158;1;0;2;1;4;0
2601607;5;6;1;1;5;0
4112108;2;0;0;0;3;0
5200134;0;0;0;3;12;0
4208104;3;2;0;0;6;0
2929107;1;0;0;0;0;0
2211308;0;0;2;0;8;0
5103502;0;10;1;0;12;0
2101905;0;0;0;1;0;0
2408904;2;1;1;1;1;0
2503001;2;12;0;0;6;0
2705705;0;6;0;0;1;0
2105500;0;2;0;1;2;0
2908200;1;1;1;0;0;0
4302709;0;0;2;0;4;0
2701308;0;14;1;0;1;0
4106605;1;3;3;0;11;0
3114402;2;0;0;0;1;0
3144102;1;0;3;0;8;0
3301504;3;0;1;1;4;0
1502004;0;0;1;1;0;0
3505807;0;1;1;0;0;0
3205069;0;1;0;1;13;0
2102705;1;0;0;0;1;0
3529708;0;3;2;0;2;0
2106706;0;1;1;0;5;0
3547700;1;1;3;2;5;0
2613305;2;8;0;0;2;0
1600501;2;4;2;7;3;0
4306809;3;1;1;3;9;0
4100509;1;9;0;0;5;0
4318200;3;5;3;2;11;0
1500859;2;14;0;1;10;0
2605400;1;7;1;1;4;0
3529906;1;5;3;3;28;0
4101101;0;4;0;0;1;0
1507474;1;4;0;0;2;0
3548005;1;6;0;0;4;0
2608503;2;11;0;0;2;0
1713205;1;4;0;0;10;0
2301307;0;5;0;0;4;0
2407807;1;3;1;0;4;0
3111002;1;0;4;0;1;0
2932200;1;12;1;0;8;0
2308906;5;1;1;1;9;0
2614857;4;8;1;0;5;0
5205406;5;6;2;0;6;0
2916104;8;21;2;2;1;0
5203500;0;1;1;0;2;0
4203907;1;2;3;1;2;0
2923407;1;1;1;2;3;0
3167103;3;2;2;1;2;0
4124053;1;13;1;0;6;0
5100201;0;3;2;2;11;0
2111706;0;3;0;0;2;0
5004502;1;1;1;1;4;0
4119954;8;17;1;0;5;0
2610806;0;6;1;1;1;0
5007109;3;5;3;0;16;0
2908002;2;15;1;0;3;0
5002902;5;4;2;1;6;0
2923605;0;1;1;2;7;0
3133303;1;8;1;1;6;0
1502509;0;0;0;0;0;0
3141405;0;2;1;3;5;0
3110509;3;1;0;0;5;0
3512407;0;1;1;0;4;0
2915502;1;12;0;1;0;0
3507803;1;2;1;0;6;0
2509107;0;5;0;0;1;0
3535309;1;2;2;0;3;0
2902807;1;5;0;0;2;0
2108454;0;2;0;0;9;0
4113502;2;4;3;1;8;0
3143401;2;1;0;0;3;0
3301405;1;6;1;0;10;0
3143203;0;1;0;0;1;0
4206702;2;1;4;1;5;0
2900801;4;6;2;3;8;0
2512309;1;2;0;2;9;0
4320107;3;2;2;1;6;0
2613206;2;4;3;0;3;0
2702603;2;7;2;0;4;0
3305604;2;3;1;0;24;0
3133501;2;1;1;1;1;0
3139508;0;4;2;2;2;0
5108600;1;9;3;0;6;0
3554300;3;8;0;0;6;0
2309508;1;3;2;2;2;0
4211702;0;1;1;0;3;0
1200104;1;7;0;0;6;0
2504603;1;14;3;0;7;0
2906907;0;5;0;1;1;0
2922409;1;3;0;1;1;0
1303304;3;1;0;1;3;0
2931509;4;2;0;2;3;0
2302008;1;4;0;1;5;0
2109007;4;6;1;2;16;0
3204005;1;6;1;0;1;0
4128005;3;2;1;1;5;0
2921104;6;10;0;1;8;0
3507902;0;0;3;2;4;0
3546702;1;4;1;0;4;0
4203956;4;1;0;0;1;0
3115508;0;0;2;0;2;0
3531407;0;3;1;0;2;0
4106506;1;6;1;0;5;0
2304350;1;3;1;0;4;0
4216909;0;3;7;0;3;0
2903409;5;4;1;1;2;0
3204609;5;3;2;2;7;0
1100320;2;4;1;2;4;1
2923209;1;0;0;9;0;0
2100204;0;2;0;1;2;0
2501500;2;8;0;3;4;0
3513603;5;4;1;0;2;0
2607604;4;15;1;0;0;0
2106508;0;1;0;0;4;0
4319505;0;2;4;2;7;0
2926202;2;0;0;9;0;0
2600906;0;11;3;0;4;0
2304004;8;3;2;0;5;0
2612406;0;3;0;0;6;0
2805505;1;4;2;1;5;0
3142908;1;1;0;3;4;0
2930774;1;8;0;1;2;0
2102903;2;2;0;1;3;0
2108702;2;0;0;3;4;0
2904100;5;0;0;2;2;0
2614808;1;1;0;0;1;0
4210506;0;0;6;0;15;0
4318408;2;0;2;3;5;0
2611903;0;8;0;0;0;0
2412500;1;2;4;0;4;0
2911808;2;7;0;0;3;0
2605608;0;4;1;0;3;0
2933505;0;3;2;0;10;0
2918803;2;5;1;0;12;0
3136652;2;8;1;4;11;0
5007695;3;0;2;1;4;0
3502200;3;0;1;0;11;0
2411502;1;9;0;0;4;0
4114302;1;5;0;1;7;0
2905008;0;1;0;2;2;0
3118403;2;3;1;3;4;0
4208500;0;0;1;0;6;0
1301803;0;0;0;0;0;0
4322202;0;2;3;1;2;0
5220207;2;5;1;0;11;0
3553807;0;1;2;2;7;0
1100254;2;1;1;0;6;0
3162708;0;1;2;0;2;0
5001003;5;8;6;0;13;0
2306108;5;3;3;0;7;0
5004700;1;2;1;2;9;0
3113008;2;6;3;0;5;0
4105904;2;1;1;0;12;0
2600807;4;4;2;0;2;0
3202454;1;6;1;2;13;0
4202107;1;1;2;0;5;0
2924801;0;1;0;0;1;0
2908903;1;2;0;3;2;0
3553302;2;0;4;0;2;0
2807600;2;7;1;1;7;0
2301604;1;2;1;1;7;0
2304251;0;0;3;1;11;0
2404200;2;6;0;0;5;0
2911105;0;0;0;8;0;0
1100338;3;8;0;1;4;0
4205456;1;0;3;0;0;0
2918357;2;4;1;0;4;0
3147402;0;2;0;0;0;0
2703809;4;14;0;0;2;0
3556305;1;4;0;3;3;0
2912707;2;9;1;1;20;0
2914406;2;3;0;7;4;0
1721208;2;6;1;0;3;0
2201903;0;3;3;0;8;0
2702355;2;3;0;0;9;0
2110039;2;1;0;9;5;0
2600302;8;11;0;0;9;0
2103802;0;2;1;0;6;0
2708303;4;15;0;0;6;0
3100203;2;1;1;1;5;0
3538907;0;0;2;0;6;0
4313375;1;2;0;2;5;0
3303955;3;4;1;0;2;0
2108256;0;0;0;0;0;0
3105103;2;2;0;0;7;0
3109303;0;3;3;0;10;0
2608750;0;5;0;0;3;0
3134905;0;0;0;0;3;0
1302553;3;2;0;0;3;0
3132701;4;3;3;0;7;0
4322806;4;2;1;1;5;0
4309407;0;1;0;0;6;0
1301605;0;5;0;2;1;0
4313300;0;0;2;0;7;0
2112456;0;1;0;2;2;0
3301876;4;11;0;0;5;0
3124203;0;2;4;5;2;0
2925956;4;1;1;0;9;0
2609709;1;6;2;0;1;0
2102309;1;2;2;1;0;0
3302106;3;3;1;0;9;0
1507706;0;0;0;2;0;0
2512903;0;5;0;1;4;0
1507904;0;0;0;0;1;0
5217302;3;5;1;0;14;0
4315305;1;4;0;0;1;0
1506609;0;14;2;1;17;0
3117306;1;3;0;2;5;0
2707107;4;18;0;1;5;0
2915809;0;3;1;0;0;0
1507151;1;24;0;1;5;0
5002100;4;0;5;2;5;0
2507002;3;3;0;1;1;0
1709302;1;7;2;1;13;1
1301308;0;5;2;0;1;0
3202108;1;10;1;1;7;0
3129509;1;1;3;1;10;0
2703205;0;5;0;0;4;0
5215702;0;3;0;0;1;0
3113206;0;0;0;2;10;0
3520004;0;3;2;0;3;0
3509403;1;1;1;0;4;0
4117305;2;7;2;0;11;0
2605004;0;6;1;1;8;0
3106309;0;1;0;2;3;0
4123501;2;10;2;0;9;0
4119400;2;3;2;0;6;0
3501301;0;3;0;0;1;0
2908606;3;7;1;0;4;0
4321808;2;1;7;0;12;0
2910404;4;3;1;1;7;0
2607752;1;25;0;2;1;0
2408201;6;6;1;0;0;0
2705101;1;9;0;0;2;0
3204054;5;25;0;0;11;0
4319604;1;0;4;2;9;0
2307403;2;1;0;0;8;0
2305308;5;1;4;0;4;0
2706406;3;6;0;1;0;0
5200308;2;16;3;3;9;0
3154002;2;4;3;2;2;0
2501104;8;5;1;0;4;0
5000708;5;3;1;1;7;0
2704005;0;11;1;0;7;0
3148707;0;4;3;0;4;0
3205010;2;15;0;3;13;0
2925758;3;6;1;1;13;0
3525201;2;2;0;7;3;0
4321709;2;0;4;1;5;0
3547601;1;2;4;0;1;0
1501105;1;1;0;2;0;0
4103602;7;4;1;0;8;0
4111258;0;5;1;1;3;0
3204104;3;8;3;3;7;0
3156908;1;4;1;0;15;0
3200409;4;6;0;1;11;0
3162005;2;3;1;2;8;0
3119104;4;3;1;1;8;0
2609006;0;6;3;0;2;0
1301159;2;1;0;1;1;0
1505650;1;1;0;3;1;0
2100303;0;3;0;1;3;0
2102804;0;1;0;0;11;0
4321907;2;4;9;6;7;0
4322707;0;1;3;4;5;0
2309458;1;1;1;0;10;0
3521804;2;2;1;1;12;0
5217104;1;3;1;0;13;0
2611309;1;9;1;0;0;0
3553401;1;2;1;0;8;0
2906204;1;2;2;0;8;0
2304954;3;3;2;0;3;0
2932507;2;8;0;1;7;0
3135803;5;2;0;2;0;0
2922904;0;4;1;3;3;0
2401453;1;1;0;1;6;0
2611507;0;13;2;0;2;0
3169604;4;6;0;0;3;0
5214507;1;8;1;3;11;0
3529203;1;5;2;0;5;0
2912103;1;14;0;1;1;0
1400472;2;11;1;1;9;0
2604601;2;7;0;0;2;0
2932002;2;3;1;0;2;0
3130903;1;1;1;1;5;0
4304663;3;1;3;1;4;0
2914901;2;11;0;0;3;0
5005004;3;2;3;0;3;0
1100015;2;8;0;1;7;0
2922102;1;0;0;8;3;0
2615805;0;7;0;0;3;0
2106755;0;1;1;0;4;0
1303700;2;1;1;0;1;0
2506905;2;4;1;0;3;0
2925006;0;1;1;2;13;0
2603702;0;10;1;0;3;0
2303808;3;4;1;0;6;0
4306908;2;7;4;0;9;0
5203302;2;10;0;0;16;0
2933000;2;3;1;2;0;0
2301703;0;5;2;1;4;0
2403608;5;8;1;5;1;0
2112605;0;1;1;0;3;0
2804607;1;3;2;0;6;0
2100436;0;5;0;0;7;0
2925808;3;3;0;4;0;0
2920502;2;0;4;3;5;0
3302908;3;3;3;1;4;0
3203056;3;18;0;0;7;0
2801207;1;3;3;0;12;0
3539202;1;2;1;0;9;0
2705002;3;6;0;0;0;0
4102109;0;0;0;0;9;0
2307809;6;2;2;1;6;0
2205805;3;5;3;0;5;0
5208905;1;4;1;4;7;0
5210109;4;2;1;0;11;0
2928208;0;4;3;1;3;0
1500701;1;1;1;3;0;0
3514106;3;5;4;1;7;0
1504505;0;0;0;0;0;0
4201307;1;4;1;0;13;0
4216503;0;2;2;0;4;0
4104253;1;11;0;1;1;0
2105427;3;13;0;0;6;0
2615003;3;11;2;1;16;0
3126703;2;1;1;1;33;0
2111102;2;3;1;0;6;0
2923100;2;7;0;0;5;0
3101102;2;6;0;1;6;0
3537404;4;5;3;1;13;0
2800605;1;14;0;2;6;0
2932309;1;6;0;1;1;0
1504000;0;0;0;0;0;0
1503077;0;8;0;1;3;0
1500347;0;3;0;0;5;0
3162906;3;0;1;0;4;0
3520442;1;1;0;5;0;0
3538600;2;1;0;0;3;0
1505031;1;27;0;2;7;0
5103353;1;10;1;2;9;0
4212502;5;6;3;0;3;0
2105104;0;1;0;0;1;0
4121703;3;5;0;0;3;0
2703106;4;12;1;0;4;0
2901106;0;8;2;2;7;0
3502705;3;1;0;0;3;0
4304804;1;1;3;0;10;0
3123601;0;1;0;0;3;0
3512209;1;3;0;1;0;0
3526407;2;4;1;1;4;0
2100709;1;3;1;0;0;0
5105622;2;1;0;0;6;0
3151404;1;0;2;0;8;0
2401107;1;2;2;0;5;0
3300506;2;4;0;2;10;0
3162401;0;0;0;0;1;0
2301208;6;2;1;0;4;0
2104677;3;15;0;2;6;0
2202901;1;4;3;2;12;0
2709400;0;9;0;0;6;0
2907301;0;4;1;0;2;0
2913200;7;2;1;11;3;0
2313203;0;4;1;1;6;0
4318507;0;1;2;1;5;0
2901205;1;4;0;1;4;0
2800670;0;4;4;0;6;0
3162922;0;8;0;7;1;0
2305605;1;3;4;0;6;0
1507458;5;16;1;0;11;0
5005608;2;4;0;0;11;0
2610202;6;10;0;1;1;0
2919157;1;2;2;0;3;0
5104807;2;6;0;1;13;0
1501907;0;2;0;1;3;0
2709202;5;7;0;0;2;0
2913507;1;10;0;0;2;0
2707305;3;7;0;2;6;0
4219705;2;5;1;1;5;0
1300409;1;3;1;0;1;0
1303569;5;7;2;3;10;0
3144607;1;0;2;0;5;0
2911907;1;3;0;3;1;0
5002407;1;15;4;0;6;0
4125704;1;12;1;0;8;0
3116605;2;3;2;0;3;0
1301001;1;2;0;1;2;0
2201507;3;3;2;0;6;0
2701001;1;14;0;0;4;0
4322004;2;3;3;3;3;0
3152808;2;2;1;4;30;0
3165537;1;6;1;3;4;0
3518305;2;3;0;1;7;0
4101606;4;7;2;0;14;0
2508307;2;6;0;0;3;0
3203403;3;2;0;2;21;0
3160405;1;1;6;2;3;0
1505700;3;0;0;1;0;0
3118809;2;2;3;1;7;0
2202703;3;1;3;0;2;0
4321303;2;3;4;2;4;0
2615607;2;10;0;0;18;0
5211206;2;2;1;0;7;0
2105005;0;1;0;0;2;0
